uid,from_uid,dropout,embedding_size,epoch,lr,train f1,valid ppl
19751773_8,19751773_7,0.38096403030050263,1024,8,1.84011973712301e-05,0.65997,1.37
19751773_9,19751773_8,0.38096403030050263,1024,9,1.84011973712301e-05,0.66677,1.37
19751773_10,19751773_9,0.38096403030050263,1024,10,1.84011973712301e-05,0.66817,1.37
19751773_11,19751773_10,0.38096403030050263,1024,11,1.84011973712301e-05,0.67093,1.37
19751773_12,19751773_11,0.38096403030050263,1024,12,1.84011973712301e-05,0.67230,1.37
19751773_13,19751773_12,0.38096403030050263,1024,13,1.84011973712301e-05,0.67410,1.36
19751773_14,19751773_13,0.38096403030050263,1024,14,1.84011973712301e-05,0.67866,1.36
19751773_15,19751773_14,0.38096403030050263,1024,15,1.84011973712301e-05,0.68138,1.36
19751773_16,19751773_15,0.38096403030050263,1024,16,1.84011973712301e-05,0.68670,1.36
19751773_17,19751773_16,0.38096403030050263,1024,17,1.84011973712301e-05,0.68974,1.35
19751773_18,19751773_17,0.38096403030050263,1024,18,1.84011973712301e-05,0.69154,1.35
19751773_19,19751773_18,0.38096403030050263,1024,19,1.84011973712301e-05,0.69094,1.35
19751773_20,19751773_19,0.38096403030050263,1024,20,1.84011973712301e-05,0.69346,1.35
19751773_21,19751773_20,0.38096403030050263,1024,21,1.84011973712301e-05,0.69858,1.35
19751773_22,19751773_21,0.38096403030050263,1024,22,1.84011973712301e-05,0.69942,1.35
19751773_23,19751773_22,0.38096403030050263,1024,23,1.84011973712301e-05,0.70315,1.35
19751773_24,19751773_23,0.38096403030050263,1024,24,1.84011973712301e-05,0.70371,1.35
19751773_25,19751773_24,0.38096403030050263,1024,25,1.84011973712301e-05,0.70403,1.35
19751773_26,19751773_25,0.38096403030050263,1024,26,1.84011973712301e-05,0.70547,1.35
19751773_27,19751773_26,0.38096403030050263,1024,27,1.84011973712301e-05,0.70491,1.35
19751773_28,19751773_27,0.38096403030050263,1024,28,1.84011973712301e-05,0.70599,1.35
19751773_29,19751773_28,0.38096403030050263,1024,29,1.84011973712301e-05,0.70471,1.35
19751773_30,19751773_29,0.38096403030050263,1024,30,1.84011973712301e-05,0.70643,1.35
19751773_31,19751773_30,0.38096403030050263,1024,31,1.84011973712301e-05,0.70911,1.35
19751773_32,19751773_31,0.38096403030050263,1024,32,1.84011973712301e-05,0.70987,1.35
19751773_33,19751773_32,0.38096403030050263,1024,33,1.84011973712301e-05,0.70971,1.35
19751773_34,19751773_33,0.38096403030050263,1024,34,1.84011973712301e-05,0.70719,1.34
19751773_35,19751773_34,0.38096403030050263,1024,35,1.84011973712301e-05,0.70879,1.34
19751773_36,19751773_35,0.38096403030050263,1024,36,1.84011973712301e-05,0.70895,1.34
19751773_37,19751773_36,0.38096403030050263,1024,37,1.84011973712301e-05,0.71215,1.34
19751773_38,19751773_37,0.38096403030050263,1024,38,1.84011973712301e-05,0.71443,1.34
19751773_39,19751773_38,0.38096403030050263,1024,39,1.84011973712301e-05,0.71143,1.34
19751773_40,19751773_39,0.38096403030050263,1024,40,1.84011973712301e-05,0.71415,1.34
19751776_1,,0.11467308522392194,64,1,0.0009076338350487721,0.51192,1.41
19751776_2,19751776_1,0.11467308522392194,64,2,0.0009076338350487721,0.50992,1.41
19751776_3,19751776_2,0.11467308522392194,64,3,0.0009076338350487721,0.54409,1.41
19751776_4,19751776_3,0.11467308522392194,64,4,0.0009076338350487721,0.60191,1.41
19751776_5,19751776_4,0.11467308522392194,64,5,0.0009076338350487721,0.65569,1.40
19751776_6,19751776_5,0.11467308522392194,64,6,0.0009076338350487721,0.70543,1.39
19751776_7,19751776_6,0.11467308522392194,64,7,0.0009076338350487721,0.74692,1.35
19751776_8,19751776_7,0.11467308522392194,64,8,0.0009076338350487721,0.79049,1.27
19751776_9,19751776_8,0.11467308522392194,64,9,0.0009076338350487721,0.82042,1.23
19751776_10,19751776_9,0.11467308522392194,64,10,0.0009076338350487721,0.84283,1.21
19751776_11,19751776_10,0.11467308522392194,64,11,0.0009076338350487721,0.85891,1.20
19751776_12,19751776_11,0.11467308522392194,64,12,0.0009076338350487721,0.87256,1.20
19751776_13,19751776_12,0.11467308522392194,64,13,0.0009076338350487721,0.87852,1.19
19751776_14,19751776_13,0.11467308522392194,64,14,0.0009076338350487721,0.88584,1.19
19751776_15,19751776_14,0.11467308522392194,64,15,0.0009076338350487721,0.89153,1.18
19751776_16,19751776_15,0.11467308522392194,64,16,0.0009076338350487721,0.89601,1.18
19751776_17,19751776_16,0.11467308522392194,64,17,0.0009076338350487721,0.89921,1.18
19751776_18,19751776_17,0.11467308522392194,64,18,0.0009076338350487721,0.90309,1.18
19751776_19,19751776_18,0.11467308522392194,64,19,0.0009076338350487721,0.90613,1.18
19751776_20,19751776_19,0.11467308522392194,64,20,0.0009076338350487721,0.90949,1.18
19751776_21,19751776_20,0.11467308522392194,64,21,0.0009076338350487721,0.91073,1.18
19751776_22,19751776_21,0.11467308522392194,64,22,0.0009076338350487721,0.91505,1.17
19751776_23,19751776_22,0.11467308522392194,64,23,0.0009076338350487721,0.91561,1.17
19751776_24,19751776_23,0.11467308522392194,64,24,0.0009076338350487721,0.91705,1.17
19751776_25,19751776_24,0.11467308522392194,64,25,0.0009076338350487721,0.91865,1.17
19751776_26,19751776_25,0.11467308522392194,64,26,0.0009076338350487721,0.91973,1.17
19751776_27,19751776_26,0.11467308522392194,64,27,0.0009076338350487721,0.92129,1.17
19751776_28,19751776_27,0.11467308522392194,64,28,0.0009076338350487721,0.92502,1.17
19751776_29,19751776_28,0.11467308522392194,64,29,0.0009076338350487721,0.92362,1.17
19751776_30,19751776_29,0.11467308522392194,64,30,0.0009076338350487721,0.92602,1.17
19751776_31,19751776_30,0.11467308522392194,64,31,0.0009076338350487721,0.92710,1.17
19751776_32,19751776_31,0.11467308522392194,64,32,0.0009076338350487721,0.92674,1.17
19751776_33,19751776_32,0.11467308522392194,64,33,0.0009076338350487721,0.92946,1.17
19751776_34,19751776_33,0.11467308522392194,64,34,0.0009076338350487721,0.92930,1.17
19751776_35,19751776_34,0.11467308522392194,64,35,0.0009076338350487721,0.92978,1.17
19751776_36,19751776_35,0.11467308522392194,64,36,0.0009076338350487721,0.93126,1.17
19751776_37,19751776_36,0.11467308522392194,64,37,0.0009076338350487721,0.93234,1.17
19751776_38,19751776_37,0.11467308522392194,64,38,0.0009076338350487721,0.93418,1.17
19751776_39,19751776_38,0.11467308522392194,64,39,0.0009076338350487721,0.93302,1.17
19751776_40,19751776_39,0.11467308522392194,64,40,0.0009076338350487721,0.93462,1.17
19751776_41,19751776_40,0.11467308522392194,64,41,0.0009076338350487721,0.93474,1.18
19751776_42,19751776_41,0.11467308522392194,64,42,0.0009076338350487721,0.93590,1.18
19751776_43,19751776_42,0.11467308522392194,64,43,0.0009076338350487721,0.93626,1.18
19751776_44,19751776_43,0.11467308522392194,64,44,0.0009076338350487721,0.93674,1.18
19751776_45,19751776_44,0.11467308522392194,64,45,0.0009076338350487721,0.93790,1.18
19751776_46,19751776_45,0.11467308522392194,64,46,0.0009076338350487721,0.93902,1.18
19751776_47,19751776_46,0.11467308522392194,64,47,0.0009076338350487721,0.93802,1.18
19751776_48,19751776_47,0.11467308522392194,64,48,0.0009076338350487721,0.94114,1.18
19751776_49,19751776_48,0.11467308522392194,64,49,0.0009076338350487721,0.93942,1.18
19751776_50,19751776_49,0.11467308522392194,64,50,0.0009076338350487721,0.94030,1.18
19751785_1,,0.09064803744521197,512,1,0.000453059125297935,0.55794,1.38
19751791_1,,0.147896105384362,256,1,1.2202549375497457e-05,0.49980,1.42
19751791_2,19751791_1,0.147896105384362,256,2,1.2202549375497457e-05,0.50904,1.41
19751791_3,19751791_2,0.147896105384362,256,3,1.2202549375497457e-05,0.52041,1.41
19751791_4,19751791_3,0.147896105384362,256,4,1.2202549375497457e-05,0.52813,1.41
19751791_5,19751791_4,0.147896105384362,256,5,1.2202549375497457e-05,0.53665,1.41
19751791_6,19751791_5,0.147896105384362,256,6,1.2202549375497457e-05,0.54077,1.41
19751791_7,19751791_6,0.147896105384362,256,7,1.2202549375497457e-05,0.54690,1.41
19751791_8,19751791_7,0.147896105384362,256,8,1.2202549375497457e-05,0.54810,1.41
19751791_9,19751791_8,0.147896105384362,256,9,1.2202549375497457e-05,0.55150,1.41
19751791_10,19751791_9,0.147896105384362,256,10,1.2202549375497457e-05,0.55278,1.41
19751791_11,19751791_10,0.147896105384362,256,11,1.2202549375497457e-05,0.55834,1.41
19751791_12,19751791_11,0.147896105384362,256,12,1.2202549375497457e-05,0.56074,1.41
19751791_13,19751791_12,0.147896105384362,256,13,1.2202549375497457e-05,0.56398,1.41
19751791_14,19751791_13,0.147896105384362,256,14,1.2202549375497457e-05,0.56270,1.41
19751791_15,19751791_14,0.147896105384362,256,15,1.2202549375497457e-05,0.56158,1.41
19751791_16,19751791_15,0.147896105384362,256,16,1.2202549375497457e-05,0.56618,1.41
19751791_17,19751791_16,0.147896105384362,256,17,1.2202549375497457e-05,0.56502,1.41
19751791_18,19751791_17,0.147896105384362,256,18,1.2202549375497457e-05,0.56582,1.41
19751791_19,19751791_18,0.147896105384362,256,19,1.2202549375497457e-05,0.56870,1.41
19751791_20,19751791_19,0.147896105384362,256,20,1.2202549375497457e-05,0.57042,1.41
19751791_21,19751791_20,0.147896105384362,256,21,1.2202549375497457e-05,0.57254,1.41
19751791_22,19751791_21,0.147896105384362,256,22,1.2202549375497457e-05,0.57370,1.41
19751791_23,19751791_22,0.147896105384362,256,23,1.2202549375497457e-05,0.57486,1.41
19751791_24,19751791_23,0.147896105384362,256,24,1.2202549375497457e-05,0.57118,1.41
19751791_25,19751791_24,0.147896105384362,256,25,1.2202549375497457e-05,0.57498,1.41
19751791_26,19751791_25,0.147896105384362,256,26,1.2202549375497457e-05,0.57674,1.41
19751791_27,19751791_26,0.147896105384362,256,27,1.2202549375497457e-05,0.57983,1.41
19751791_28,19751791_27,0.147896105384362,256,28,1.2202549375497457e-05,0.58179,1.41
19751791_29,19751791_28,0.147896105384362,256,29,1.2202549375497457e-05,0.57895,1.41
19751791_30,19751791_29,0.147896105384362,256,30,1.2202549375497457e-05,0.57883,1.41
19751791_31,19751791_30,0.147896105384362,256,31,1.2202549375497457e-05,0.58087,1.41
19751791_32,19751791_31,0.147896105384362,256,32,1.2202549375497457e-05,0.58363,1.41
19751791_33,19751791_32,0.147896105384362,256,33,1.2202549375497457e-05,0.58191,1.41
19751791_34,19751791_33,0.147896105384362,256,34,1.2202549375497457e-05,0.58647,1.41
19751791_35,19751791_34,0.147896105384362,256,35,1.2202549375497457e-05,0.58771,1.41
19751791_36,19751791_35,0.147896105384362,256,36,1.2202549375497457e-05,0.58387,1.41
19751791_37,19751791_36,0.147896105384362,256,37,1.2202549375497457e-05,0.58875,1.41
19751791_38,19751791_37,0.147896105384362,256,38,1.2202549375497457e-05,0.58647,1.41
19751791_39,19751791_38,0.147896105384362,256,39,1.2202549375497457e-05,0.58635,1.41
19751791_40,19751791_39,0.147896105384362,256,40,1.2202549375497457e-05,0.58823,1.41
19751791_41,19751791_40,0.147896105384362,256,41,1.2202549375497457e-05,0.58651,1.41
19751791_42,19751791_41,0.147896105384362,256,42,1.2202549375497457e-05,0.58683,1.41
19751791_43,19751791_42,0.147896105384362,256,43,1.2202549375497457e-05,0.58771,1.41
19751798_1,,0.1979233656277369,64,1,0.041682193211496785,0.71251,1.22
19751798_2,19751798_1,0.1979233656277369,64,2,0.041682193211496785,0.91041,1.18
19751798_3,19751798_2,0.1979233656277369,64,3,0.041682193211496785,0.95771,1.27
19751798_4,19751798_3,0.1979233656277369,64,4,0.041682193211496785,0.97867,1.46
19751798_5,19751798_4,0.1979233656277369,64,5,0.041682193211496785,0.99064,1.48
19751798_6,19751798_5,0.1979233656277369,64,6,0.041682193211496785,0.99624,1.61
19751798_7,19751798_6,0.1979233656277369,64,7,0.041682193211496785,0.99876,1.69
19751798_8,19751798_7,0.1979233656277369,64,8,0.041682193211496785,0.99920,1.71
19751798_9,19751798_8,0.1979233656277369,64,9,0.041682193211496785,0.99956,1.77
19751798_10,19751798_9,0.1979233656277369,64,10,0.041682193211496785,0.99960,1.79
19751798_11,19751798_10,0.1979233656277369,64,11,0.041682193211496785,0.99972,1.84
19751798_12,19751798_11,0.1979233656277369,64,12,0.041682193211496785,0.99988,1.85
19751798_13,19751798_12,0.1979233656277369,64,13,0.041682193211496785,0.99992,1.85
19751798_14,19751798_13,0.1979233656277369,64,14,0.041682193211496785,0.99980,1.87
19751798_15,19751798_14,0.1979233656277369,64,15,0.041682193211496785,0.99984,1.86
19751798_16,19751798_15,0.1979233656277369,64,16,0.041682193211496785,0.99988,1.88
19751798_17,19751798_16,0.1979233656277369,64,17,0.041682193211496785,0.99984,1.89
19751798_18,19751798_17,0.1979233656277369,64,18,0.041682193211496785,0.99988,1.89
19751798_19,19751798_18,0.1979233656277369,64,19,0.041682193211496785,0.99984,1.89
19751798_20,19751798_19,0.1979233656277369,64,20,0.041682193211496785,0.99996,1.89
19751798_21,19751798_20,0.1979233656277369,64,21,0.041682193211496785,0.99992,1.89
19751800_1,,0.164660383283461,2048,1,0.08783621240327025,0.58951,1.35
19751800_2,19751800_1,0.164660383283461,2048,2,0.08783621240327025,0.69738,1.36
19751800_3,19751800_2,0.164660383283461,2048,3,0.08783621240327025,0.70310,1.32
19751800_4,19751800_3,0.164660383283461,2048,4,0.08783621240327025,0.71347,1.31
19751800_5,19751800_4,0.164660383283461,2048,5,0.08783621240327025,0.73099,1.30
19751800_6,19751800_5,0.164660383283461,2048,6,0.08783621240327025,0.73488,1.31
19751800_7,19751800_6,0.164660383283461,2048,7,0.08783621240327025,0.73772,1.30
19751800_8,19751800_7,0.164660383283461,2048,8,0.08783621240327025,0.74360,1.30
19751800_9,19751800_8,0.164660383283461,2048,9,0.08783621240327025,0.74828,1.29
19751800_10,19751800_9,0.164660383283461,2048,10,0.08783621240327025,0.75124,1.29
19751800_11,19751800_10,0.164660383283461,2048,11,0.08783621240327025,0.75648,1.29
19751800_12,19751800_11,0.164660383283461,2048,12,0.08783621240327025,0.76148,1.29
19751800_13,19751800_12,0.164660383283461,2048,13,0.08783621240327025,0.75864,1.29
19751800_14,19751800_13,0.164660383283461,2048,14,0.08783621240327025,0.75936,1.30
19751800_15,19751800_14,0.164660383283461,2048,15,0.08783621240327025,0.76056,1.28
19751800_16,19751800_15,0.164660383283461,2048,16,0.08783621240327025,0.76084,1.28
19751800_17,19751800_16,0.164660383283461,2048,17,0.08783621240327025,0.76320,1.28
19751800_18,19751800_17,0.164660383283461,2048,18,0.08783621240327025,0.76761,1.29
19751800_19,19751800_18,0.164660383283461,2048,19,0.08783621240327025,0.76649,1.28
19751800_20,19751800_19,0.164660383283461,2048,20,0.08783621240327025,0.76701,1.28
19751800_21,19751800_20,0.164660383283461,2048,21,0.08783621240327025,0.76733,1.28
19751800_22,19751800_21,0.164660383283461,2048,22,0.08783621240327025,0.76937,1.28
19751800_23,19751800_22,0.164660383283461,2048,23,0.08783621240327025,0.76905,1.28
19751800_24,19751800_23,0.164660383283461,2048,24,0.08783621240327025,0.77065,1.28
19751800_25,19751800_24,0.164660383283461,2048,25,0.08783621240327025,0.77425,1.28
19751800_26,19751800_25,0.164660383283461,2048,26,0.08783621240327025,0.77605,1.28
19751800_27,19751800_26,0.164660383283461,2048,27,0.08783621240327025,0.77785,1.28
19751800_28,19751800_27,0.164660383283461,2048,28,0.08783621240327025,0.77497,1.27
19751800_29,19751800_28,0.164660383283461,2048,29,0.08783621240327025,0.77781,1.27
19751800_30,19751800_29,0.164660383283461,2048,30,0.08783621240327025,0.77861,1.28
19751800_31,19751800_30,0.164660383283461,2048,31,0.08783621240327025,0.77981,1.27
19751800_32,19751800_31,0.164660383283461,2048,32,0.08783621240327025,0.78009,1.27
19751800_33,19751800_32,0.164660383283461,2048,33,0.08783621240327025,0.78145,1.27
19751801_1,,0.30421871942209594,32,1,0.0085267840932027,0.55726,1.40
19751801_2,19751801_1,0.30421871942209594,32,2,0.0085267840932027,0.75268,1.19
19751801_3,19751801_2,0.30421871942209594,32,3,0.0085267840932027,0.87940,1.18
19751801_4,19751801_3,0.30421871942209594,32,4,0.0085267840932027,0.91409,1.18
19751801_5,19751801_4,0.30421871942209594,32,5,0.0085267840932027,0.93498,1.20
19751801_6,19751801_5,0.30421871942209594,32,6,0.0085267840932027,0.94914,1.21
19751801_7,19751801_6,0.30421871942209594,32,7,0.0085267840932027,0.95823,1.23
19751801_8,19751801_7,0.30421871942209594,32,8,0.0085267840932027,0.96383,1.24
19751801_9,19751801_8,0.30421871942209594,32,9,0.0085267840932027,0.96779,1.26
19751801_10,19751801_9,0.30421871942209594,32,10,0.0085267840932027,0.97107,1.27
19751801_11,19751801_10,0.30421871942209594,32,11,0.0085267840932027,0.97487,1.29
19751801_12,19751801_11,0.30421871942209594,32,12,0.0085267840932027,0.97615,1.30
19751801_13,19751801_12,0.30421871942209594,32,13,0.0085267840932027,0.97867,1.31
19751801_14,19751801_13,0.30421871942209594,32,14,0.0085267840932027,0.98035,1.32
19751801_15,19751801_14,0.30421871942209594,32,15,0.0085267840932027,0.98283,1.34
19751801_16,19751801_15,0.30421871942209594,32,16,0.0085267840932027,0.98247,1.35
19751801_17,19751801_16,0.30421871942209594,32,17,0.0085267840932027,0.98419,1.35
19751801_18,19751801_17,0.30421871942209594,32,18,0.0085267840932027,0.98516,1.36
19751801_19,19751801_18,0.30421871942209594,32,19,0.0085267840932027,0.98680,1.37
19751801_20,19751801_19,0.30421871942209594,32,20,0.0085267840932027,0.98604,1.38
19751801_21,19751801_20,0.30421871942209594,32,21,0.0085267840932027,0.98760,1.39
19751801_22,19751801_21,0.30421871942209594,32,22,0.0085267840932027,0.98692,1.39
19751801_23,19751801_22,0.30421871942209594,32,23,0.0085267840932027,0.98856,1.40
19751801_24,19751801_23,0.30421871942209594,32,24,0.0085267840932027,0.98816,1.41
19751801_25,19751801_24,0.30421871942209594,32,25,0.0085267840932027,0.98856,1.41
19751801_26,19751801_25,0.30421871942209594,32,26,0.0085267840932027,0.98860,1.42
19751808_1,,0.3397638384407039,1024,1,0.0001397215477845058,0.54265,1.40
19751808_2,19751808_1,0.3397638384407039,1024,2,0.0001397215477845058,0.63152,1.34
19751808_3,19751808_2,0.3397638384407039,1024,3,0.0001397215477845058,0.71043,1.31
19751808_4,19751808_3,0.3397638384407039,1024,4,0.0001397215477845058,0.74984,1.29
19751808_5,19751808_4,0.3397638384407039,1024,5,0.0001397215477845058,0.77225,1.27
19751808_6,19751808_5,0.3397638384407039,1024,6,0.0001397215477845058,0.78669,1.26
19751808_7,19751808_6,0.3397638384407039,1024,7,0.0001397215477845058,0.80098,1.26
19751808_8,19751808_7,0.3397638384407039,1024,8,0.0001397215477845058,0.80582,1.25
19751808_9,19751808_8,0.3397638384407039,1024,9,0.0001397215477845058,0.81630,1.25
19751808_10,19751808_9,0.3397638384407039,1024,10,0.0001397215477845058,0.81802,1.24
19751808_11,19751808_10,0.3397638384407039,1024,11,0.0001397215477845058,0.82174,1.24
19751808_12,19751808_11,0.3397638384407039,1024,12,0.0001397215477845058,0.82362,1.24
